time	    rules	iperf_rules10:35:21	2	0
10:35:22	2	0
10:35:23	2	0
10:35:24	2	0
10:35:25	2	0
10:35:26	2	0
10:35:27	2	0
10:35:28	2	0
10:35:30	2	0
10:35:31	2	0
10:35:32	2	0
10:35:33	2	0
10:35:34	2	0
10:35:35	2	0
10:35:36	2	0
10:35:37	2	0
10:35:38	2	0
10:35:39	2	0
10:35:40	2	0
10:35:41	2	0
10:35:42	2	0
10:35:43	2	0
10:35:44	2	0
10:35:45	2	0
10:35:46	2	0
10:35:47	2	0
10:35:48	2	0
10:35:49	2	0
10:35:50	2	0
10:35:51	2	0
10:35:52	2	0
10:35:53	2	0
10:35:54	2	0
10:35:55	2	0
10:35:56	2	0
10:35:57	2	0
10:35:59	2	0
10:36:00	2	0
10:36:01	2	0
10:36:02	2	0
10:36:03	2	0
10:36:04	2	0
10:36:05	2	0
10:36:06	2	0
10:36:07	2	0
10:36:08	2	0
10:36:09	2	0
10:36:10	34	32
10:36:11	34	32
10:36:12	34	32
10:36:13	34	32
10:36:14	34	32
10:36:15	34	32
10:36:16	34	32
10:36:17	34	32
10:36:18	34	32
10:36:19	34	32
10:36:20	34	32
10:36:21	34	32
10:36:22	34	32
10:36:23	34	32
10:36:24	34	32
10:36:25	34	32
10:36:27	34	32
10:36:28	34	32
10:36:29	34	32
10:36:30	34	32
10:36:31	34	32
10:36:32	34	32
10:36:33	34	32
10:36:34	34	32
10:36:35	34	32
10:36:36	34	32
10:36:37	34	32
10:36:38	34	32
10:36:39	34	32
10:36:40	34	32
10:36:41	34	32
10:36:42	34	32
10:36:43	34	32
10:36:44	34	32
10:36:45	34	32
10:36:46	34	32
10:36:47	34	32
10:36:48	34	32
10:36:49	34	32
10:36:50	34	32
10:36:51	34	32
10:36:53	34	32
10:36:54	34	32
10:36:55	34	32
10:36:56	34	32
10:36:57	34	32
10:36:58	34	32
10:36:59	34	32
10:37:00	34	32
10:37:01	34	32
10:37:02	34	32
10:37:03	34	32
10:37:04	34	32
10:37:05	34	32
10:37:06	34	32
10:37:07	34	32
10:37:08	34	32
10:37:09	34	32
10:37:10	34	32
10:37:11	34	32
10:37:12	34	32
10:37:13	34	32
10:37:14	34	32
10:37:15	34	32
10:37:16	34	32
10:37:17	34	32
10:37:18	34	32
10:37:19	34	32
10:37:21	34	32
10:37:22	34	32
10:37:23	34	32
10:37:24	34	32
10:37:25	34	32
10:37:26	34	32
10:37:27	34	32
10:37:28	34	32
10:37:29	34	32
10:37:30	34	32
10:37:31	34	32
10:37:32	34	32
10:37:33	34	32
10:37:34	34	32
10:37:35	34	32
10:37:36	34	32
10:37:37	34	32
