time	    rules	iperf_rules19:56:03	2	0
19:56:04	2	0
19:56:05	2	0
19:56:06	2	0
19:56:07	2	0
19:56:08	2	0
19:56:09	2	0
19:56:10	2	0
19:56:11	12	10
19:56:12	258	256
19:56:13	258	256
19:56:14	362	360
19:56:15	514	512
19:56:16	514	512
19:56:17	514	512
19:56:19	514	512
19:56:20	514	512
19:56:21	514	512
19:56:22	514	512
19:56:23	514	512
19:56:24	514	512
19:56:25	514	512
19:56:26	514	512
19:56:27	514	512
19:56:28	514	512
19:56:29	514	512
19:56:30	514	512
19:56:31	514	512
19:56:32	514	512
19:56:33	514	512
19:56:34	514	512
19:56:36	514	512
19:56:37	514	512
19:56:38	514	512
19:56:39	514	512
19:56:40	514	512
19:56:41	514	512
19:56:42	514	512
19:56:43	514	512
19:56:44	514	512
19:56:45	514	512
19:56:46	514	512
19:56:47	514	512
19:56:48	514	512
19:56:49	514	512
19:56:50	514	512
19:56:51	514	512
19:56:52	514	512
19:56:53	514	512
19:56:55	514	512
19:56:56	514	512
19:56:57	514	512
19:56:58	514	512
19:56:59	514	512
19:57:00	514	512
19:57:01	514	512
19:57:02	514	512
19:57:03	514	512
19:57:04	514	512
19:57:05	514	512
19:57:06	514	512
19:57:07	514	512
19:57:08	514	512
19:57:09	514	512
19:57:10	514	512
19:57:12	514	512
19:57:13	514	512
19:57:14	514	512
19:57:15	514	512
19:57:16	514	512
19:57:17	514	512
19:57:18	514	512
19:57:19	514	512
19:57:21	514	512
19:57:22	514	512
19:57:23	514	512
19:57:24	514	512
19:57:25	514	512
19:57:26	514	512
19:57:27	514	512
19:57:28	514	512
19:57:29	514	512
19:57:31	514	512
19:57:32	514	512
19:57:33	514	512
19:57:34	514	512
19:57:35	514	512
19:57:36	514	512
19:57:37	514	512
19:57:38	514	512
19:57:39	514	512
19:57:40	514	512
19:57:41	514	512
19:57:42	514	512
19:57:43	514	512
19:57:44	514	512
19:57:45	514	512
19:57:46	514	512
19:57:47	514	512
19:57:49	514	512
19:57:50	514	512
19:57:51	514	512
19:57:52	514	512
19:57:53	514	512
19:57:54	514	512
19:57:55	514	512
19:57:56	506	504
19:57:57	506	504
19:57:58	506	504
19:57:59	506	504
19:58:00	506	504
