time	    rules	iperf_rules10:59:44	2	0
10:59:45	2	0
10:59:46	2	0
10:59:47	457	463
10:59:48	514	512
10:59:49	514	512
10:59:50	514	512
10:59:51	514	512
10:59:52	514	512
10:59:53	514	512
10:59:54	514	512
10:59:56	514	512
10:59:57	514	512
10:59:58	514	512
10:59:59	514	512
11:00:00	514	512
11:00:01	514	512
11:00:02	514	512
11:00:03	514	512
11:00:04	514	512
11:00:05	514	512
11:00:06	514	512
11:00:07	514	512
11:00:08	514	512
11:00:09	514	512
11:00:10	514	512
11:00:11	514	512
11:00:13	514	512
11:00:14	514	512
11:00:15	514	512
11:00:16	514	512
11:00:17	514	512
11:00:18	514	512
11:00:19	514	512
11:00:20	514	512
11:00:21	514	512
11:00:22	514	512
11:00:23	514	512
11:00:24	514	512
11:00:25	514	512
11:00:26	514	512
11:00:27	514	512
11:00:28	514	512
11:00:29	514	512
11:00:30	514	512
11:00:32	514	512
11:00:33	514	512
11:00:34	514	512
11:00:35	514	512
11:00:36	514	512
11:00:37	514	512
11:00:38	514	512
11:00:39	514	512
11:00:40	514	512
11:00:41	514	512
11:00:42	514	512
11:00:43	514	512
11:00:44	514	512
11:00:45	514	512
11:00:46	514	512
11:00:47	514	512
11:00:49	514	512
11:00:50	514	512
11:00:51	514	512
11:00:52	514	512
11:00:53	514	512
11:00:54	514	512
11:00:55	514	512
11:00:56	514	512
11:00:57	514	512
11:00:58	514	512
11:00:59	514	512
11:01:00	514	512
11:01:01	514	512
11:01:02	514	512
11:01:03	514	512
11:01:04	514	512
11:01:05	514	512
11:01:07	514	512
11:01:08	514	512
11:01:09	514	512
11:01:10	514	512
11:01:11	514	512
11:01:12	514	512
11:01:13	514	512
11:01:14	514	512
11:01:15	514	512
11:01:16	514	512
11:01:17	514	512
11:01:18	514	512
11:01:19	514	512
11:01:20	514	512
11:01:21	514	512
11:01:22	514	512
11:01:23	514	512
11:01:25	514	512
11:01:26	514	512
11:01:27	514	512
11:01:28	400	398
11:01:29	400	398
11:01:30	400	398
11:01:31	400	398
11:01:32	400	398
11:01:33	400	398
11:01:34	400	398
11:01:35	400	398
11:01:36	400	398
11:01:37	400	398
11:01:38	400	398
11:01:39	400	398
11:01:40	400	398
11:01:41	398	396
11:01:42	398	396
11:01:44	398	396
11:01:45	398	396
11:01:46	395	393
11:01:47	395	393
11:01:48	359	357
11:01:49	356	354
11:01:50	354	352
11:01:51	354	352
11:01:52	354	352
11:01:53	353	351
11:01:54	353	351
11:01:55	353	351
11:01:56	353	351
11:01:57	379	377
11:01:58	387	385
11:01:59	387	385
11:02:00	389	387
11:02:01	389	387
11:02:03	389	387
11:02:04	389	387
11:02:05	389	387
11:02:06	389	387
11:02:07	389	387
11:02:08	389	387
11:02:09	386	384
11:02:10	385	383
11:02:11	385	383
11:02:12	385	383
11:02:13	385	383
11:02:14	385	383
11:02:15	385	383
11:02:16	385	383
11:02:17	385	383
11:02:18	385	383
11:02:19	385	383
11:02:20	385	383
11:02:21	268	266
11:02:23	268	266
