time	    rules	iperf_rules16:20:02	0	0
16:20:04	0	0
16:20:05	0	0
16:20:06	0	0
16:20:07	0	0
16:20:08	0	0
16:20:09	0	0
16:20:10	0	0
16:20:11	0	0
16:20:12	0	0
16:20:13	8	0
16:20:14	8	0
16:20:15	8	0
16:20:16	8	11
16:20:17	888	902
16:20:18	1943	2147
16:20:19	2568	2560
16:20:21	2568	2560
16:20:22	2568	2560
16:20:23	2568	2560
16:20:24	2568	2560
16:20:25	2568	2560
16:20:26	2568	2560
16:20:27	2568	2560
16:20:29	2568	2560
16:20:30	2568	2560
16:20:31	2568	2560
16:20:32	2568	2560
16:20:33	2568	2560
16:20:34	2568	2560
16:20:35	2568	2560
16:20:37	2568	2560
16:20:38	2568	2560
16:20:39	2568	2560
16:20:40	2568	2560
16:20:41	2568	2560
16:20:42	2568	2560
16:20:43	2568	2560
16:20:44	2568	2560
16:20:46	2568	2560
16:20:47	2568	2560
16:20:48	2568	2560
16:20:49	2568	2560
16:20:50	2568	2560
16:20:51	2568	2560
16:20:52	2568	2560
16:20:53	2568	2560
16:20:55	2568	2560
16:20:56	2568	2560
16:20:57	2568	2560
16:20:58	2568	2560
16:20:59	2568	2560
16:21:00	2568	2560
16:21:01	2568	2560
16:21:02	2568	2560
16:21:04	2568	2560
16:21:05	2568	2560
16:21:06	2568	2560
16:21:07	2568	2560
16:21:08	2568	2560
16:21:09	2568	2560
16:21:10	2568	2560
16:21:12	2568	2560
16:21:13	2568	2560
16:21:14	2568	2560
16:21:15	2568	2560
16:21:16	2568	2560
16:21:17	2568	2560
16:21:18	2568	2560
16:21:19	2568	2560
16:21:21	2568	2560
16:21:22	2568	2560
16:21:23	2568	2560
16:21:24	2568	2560
16:21:25	2568	2560
16:21:26	2568	2560
16:21:27	2568	2560
16:21:28	2568	2560
16:21:30	2568	2560
16:21:31	2568	2560
16:21:32	2568	2560
16:21:33	2568	2560
16:21:34	2568	2560
16:21:35	2568	2560
16:21:36	2568	2560
16:21:37	2568	2560
16:21:39	2568	2560
16:21:40	2568	2560
16:21:41	2568	2560
16:21:42	2568	2560
16:21:43	2568	2560
16:21:44	2568	2560
16:21:45	2568	2560
16:21:47	2568	2560
16:21:48	2568	2560
16:21:49	2568	2560
16:21:50	2568	2560
16:21:51	2568	2560
16:21:52	2568	2560
16:21:53	2568	2560
16:21:54	2568	2560
16:21:56	2568	2560
16:21:57	2568	2560
16:21:58	2568	2560
16:21:59	2568	2560
16:22:00	2568	2560
16:22:01	2568	2560
16:22:02	2568	2560
16:22:03	2568	2560
16:22:05	2568	2560
16:22:06	2568	2560
16:22:07	2568	2560
16:22:08	2568	2560
16:22:09	2568	2560
16:22:10	2568	2560
16:22:11	2568	2560
16:22:13	2568	2560
16:22:14	2568	2560
16:22:15	2568	2560
16:22:16	2568	2560
