time	    rules	iperf_rules17:23:44	0	0
17:23:45	0	0
17:23:46	0	0
17:23:47	0	0
17:23:48	0	0
17:23:49	0	0
17:23:50	0	0
17:23:51	7	0
17:23:52	7	0
17:23:53	7	0
17:23:54	7	0
17:23:56	32	25
17:23:57	1287	1280
17:23:58	1287	1280
17:23:59	1287	1280
17:24:00	1287	1280
17:24:01	1287	1280
17:24:02	1287	1280
17:24:03	1287	1280
17:24:04	1287	1280
17:24:05	1302	1280
17:24:06	1302	1280
17:24:08	1302	1280
17:24:09	1302	1280
17:24:10	1302	1280
17:24:11	1302	1280
17:24:12	1302	1280
17:24:13	1302	1280
17:24:14	1302	1280
17:24:15	1427	1405
17:24:16	1427	1405
17:24:17	1427	1405
17:24:18	1577	1555
17:24:20	1577	1555
17:24:21	1577	1555
17:24:22	1577	1555
17:24:23	1752	1730
17:24:24	1752	1730
17:24:25	1752	1730
17:24:26	1902	1880
17:24:27	1902	1880
17:24:29	1902	1880
17:24:30	2057	2035
17:24:31	2057	2035
17:24:32	2057	2035
17:24:33	2057	2118
17:24:34	2207	2185
17:24:35	2207	2185
17:24:37	2207	2185
17:24:38	2382	2360
17:24:39	2382	2360
17:24:40	2382	2360
17:24:41	2532	2510
17:24:43	2532	2510
17:24:44	2532	2510
17:24:45	2582	2560
17:24:47	2582	2560
17:24:48	2582	2560
17:24:49	2582	2560
17:24:50	2582	2560
17:24:51	2582	2560
17:24:52	2582	2560
17:24:54	2582	2575
17:24:56	2597	2575
17:24:57	2597	2575
17:24:59	2597	2575
17:25:00	2627	2605
17:25:02	2627	2605
17:25:03	2627	2605
17:25:04	2627	2605
17:25:05	2651	2636
17:25:08	2658	2636
17:25:09	2658	2636
17:25:10	2658	2636
17:25:12	2658	2636
17:25:13	2667	2645
17:25:15	2667	2645
17:25:16	2667	2645
17:25:17	2667	2645
17:25:18	2667	2645
17:25:20	2667	2645
17:25:21	2667	2645
17:25:22	2667	2645
17:25:23	2667	2645
17:25:24	2667	2645
17:25:25	2667	2645
17:25:26	2667	2645
17:25:28	2667	2645
17:25:29	2667	2645
17:25:30	2667	2645
17:25:31	2667	2645
17:25:32	2667	2645
17:25:33	2667	2645
17:25:34	2667	2645
17:25:36	2667	2645
17:25:37	2667	2645
17:25:38	2667	2645
17:25:39	2667	2645
17:25:40	2667	2645
17:25:41	2667	2645
17:25:42	2667	2645
17:25:44	2667	2645
17:25:45	2667	2645
17:25:46	2657	2645
17:25:47	2657	2645
17:25:48	2657	2645
17:25:49	2657	2645
17:25:50	2657	2645
17:25:52	2182	2170
17:25:53	2182	2170
17:25:54	2182	2170
17:25:55	2182	2170
17:25:56	2182	2170
17:25:57	2182	2170
17:25:58	2116	2104
17:25:59	2116	2104
17:26:01	2116	2104
