time	    rules	iperf_rules16:51:19	0	0
16:51:20	0	0
16:51:21	0	0
16:51:22	0	0
16:51:23	0	0
16:51:24	0	0
16:51:25	0	0
16:51:26	0	0
16:51:27	0	0
16:51:28	0	0
16:51:29	7	0
16:51:30	7	0
16:51:32	7	0
16:51:33	7	0
16:51:34	7	0
16:51:35	17	0
16:51:36	47	0
16:51:37	62	0
16:51:38	62	0
16:51:39	62	0
16:51:40	62	0
16:51:41	472	410
16:51:42	929	935
16:51:43	1097	1035
16:51:44	1097	1035
16:51:45	1097	1035
16:51:46	1097	1035
16:51:47	1097	1035
16:51:48	1097	1035
16:51:50	1672	1610
16:51:51	1672	1610
16:51:52	1732	1670
16:51:53	1732	1670
16:51:54	1732	1670
16:51:55	1732	1670
16:51:56	1732	1670
16:51:57	1732	1670
16:51:59	1732	1670
16:52:00	1732	1670
16:52:01	1732	1670
16:52:02	1732	1670
16:52:03	1732	1670
16:52:04	1732	1670
16:52:05	1732	1670
16:52:06	1732	1670
16:52:07	1732	1670
16:52:08	1732	1670
16:52:10	1732	1670
16:52:11	1732	1670
16:52:12	1732	1670
16:52:13	1732	1670
16:52:14	1732	1670
16:52:15	1732	1670
16:52:16	1732	1670
16:52:17	1732	1670
16:52:18	1732	1670
16:52:20	1732	1670
16:52:21	1817	1755
16:52:22	1817	1755
16:52:23	1817	1755
16:52:24	1817	1755
16:52:25	1917	1855
16:52:26	1917	1855
16:52:27	1917	1855
16:52:28	1917	1855
16:52:30	1917	1938
16:52:31	2072	2010
16:52:32	2072	2010
16:52:33	2072	2010
16:52:34	2197	2135
16:52:35	2197	2135
16:52:37	2197	2135
16:52:38	2197	2135
16:52:39	2227	2165
16:52:40	2227	2165
16:52:41	2227	2165
16:52:42	2227	2165
16:52:43	2247	2185
16:52:45	2247	2185
16:52:46	2247	2185
16:52:47	2247	2185
16:52:48	2247	2185
16:52:49	2247	2185
16:52:50	2247	2185
16:52:52	2247	2185
16:52:53	2247	2185
16:52:54	2247	2185
16:52:55	2247	2185
16:52:56	2247	2185
16:52:57	2247	2185
16:52:58	2247	2185
16:52:59	2247	2185
16:53:01	2247	2185
16:53:02	2247	2185
16:53:03	2247	2185
16:53:04	2247	2185
16:53:05	2247	2185
16:53:06	2247	2185
16:53:07	2247	2185
16:53:09	2247	2185
16:53:10	2247	2185
16:53:11	2247	2185
16:53:12	2247	2185
16:53:13	2247	2185
16:53:14	2247	2185
16:53:15	2217	2185
